"","ES740463","ES740496","ES740562","ES740637","ES740640","ES740691","ES740706","ES740712","ES740724","ES740772","ES740790","ES740871"
"RSPO1",0.0971003689275192,0.202960766125815,0.0695665293727996,0.067157209204441,0.136143385478709,0.0570583422476524,0.121814855126782,0.105876695592067,0.0251031094869054,0.0427866860046287,0.0672186038941722,0.0355478524373654
"RSPO4",0.107701461073759,0.204653946256716,0.108026197153003,0.111733811614353,0.302014126074641,0.174041396130443,0.0844463699169614,0.0440384841023587,0.125297021998297,0.0790966544566284,0.354147200168588,0.0525717967614379
"RSPRY1",14.1653377755236,11.8099177785431,14.4398158688041,13.7210614627222,14.2181118143543,9.12313256114797,14.3273010376038,10.5955080699319,11.4045523159229,12.2677579292875,15.7440217379808,13.2247986529056
"RSRC1",9.06076915885778,9.89085683129372,9.18786647404078,10.2141561056591,12.2042155401766,7.43357465494312,12.4758396713511,8.43911441698302,8.41613020186568,10.1171963420727,12.0110988316993,8.05146005737005
"RSRC2",36.9134947880829,28.4664020858653,54.5544048534093,50.0911685167223,72.2256738393724,30.1082876598423,39.1838167056732,38.0833479860911,29.5737364647356,40.5616706929264,97.4474019273025,29.9701037471241
"RSU1",120.862249971894,180.523812522606,103.954239380165,106.789712312306,117.406442158066,131.603365430542,126.577503010842,102.492804807154,134.460224618707,111.846491959331,96.2260055267167,108.837064858109
"RTEL1",11.3029481978147,9.7163369748635,14.3298451912101,15.8967892476661,16.9231395773363,8.52101663534153,10.9468144030326,11.2678821170639,11.1154736748784,12.4678852775242,26.2608629239625,12.7104216713289
"RTEL1-TNFRSF6B",0.359206225666325,0.266819861241393,0.491303572337231,0.479934383275881,0.63590807457796,0.26864420414676,0.435270748008145,0.40502522676742,0.371458659153425,0.378917598825845,0.960746272419013,0.374584892365026
"RTF1",58.732289260531,71.9321095290772,62.3308242283031,68.8975178648362,72.025361671102,65.3258142087039,67.9975693698895,44.8130958510645,73.0068686482018,54.3321801008601,70.7506444621906,69.9833754017675
"RTKN",1.062313362783,1.04346309504252,0.827824277750882,0.603321686119149,0.80201593680195,1.23527298965605,1.03156015465314,1.04472416938337,1.4492391183729,0.554520725803776,0.702868851873188,1.12383988783841
"RTKN2",4.16696294597454,2.36800686367848,3.39315026994789,8.61898626591354,9.26303610457382,4.06233489383,8.59191842832513,2.97966461020512,2.58680199199588,2.44056107490319,4.6860042939493,3.90730900941684
"RTN1",53.8500582494976,10.6584244428716,61.5335889545006,36.2778189758581,30.7416494282101,45.1865052354775,22.4966476335594,49.4410966510495,43.7966556665268,43.1646409881727,8.42674374186616,46.3248344430359
"RTN2",7.22976273846539,6.06718725289521,6.02538842253881,4.23206959782693,5.89161520222738,8.04293649698063,3.34762472338187,6.05753647595372,7.29115808818042,6.05485747746775,2.48423462585273,6.23194501375603
"RTN3",123.477929388338,91.7654585462084,128.727846896032,115.385830861147,82.8292251639322,110.415916078586,78.9219822910929,140.007731073254,131.430107877046,118.515037571369,48.2655572105309,126.866680646149
"RTN4",161.152576765294,121.601786337032,187.772409684386,157.904277641402,146.239233971552,145.858882666361,115.203878233358,180.415554568035,171.422110802793,175.368033122846,90.2549425073777,161.378225776389
"RTN4IP1",10.1352750995851,7.7415672318872,9.73836180428593,8.23723760414516,9.67289136161634,7.71073180251489,10.0291107263227,7.58599875459038,8.03806294770927,9.7224067942993,13.246486410642,8.81702070998786
"RTN4R",2.13044830108379,6.17296794631413,1.38828621726463,1.57671205947931,1.39101046572211,2.03732597141913,3.24724657234239,0.983948779157114,2.1241840090044,0.948734765893209,1.33156699835082,3.57019007123765
"RTN4RL1",0.715981841212807,0.905517264253636,0.612185458480636,0.724522968532527,0.294395525864217,0.301750848425085,0.566907595013102,1.11984966491609,0.998331354210006,0.482721585693247,0.526114842017848,0.932447513933968
"RTN4RL2",0.581323364377769,1.14814433395592,1.48419381503736,1.19399270783245,1.42156510643909,1.4310909922002,1.08287740400494,1.21010731564986,1.1795333995039,1.37651828916995,0.426815802965902,1.64021058556582
"RTP4",15.8541327409516,18.6448062088983,7.17146103210811,7.93555713080378,7.11906249281139,11.9732806736256,8.74814883475278,4.98814315433878,14.6268343237399,5.491689677239,7.18961409872743,21.4610350472638
"RTTN",3.47976834937495,4.80053900934819,4.27271169151781,5.75531870894956,5.089916239344,2.98123353671562,6.26606635032615,2.56317263184331,3.30727696809267,4.26045438323302,10.8123700880156,3.33000631897942
"RUFY1",69.0090326223497,121.824542907321,56.6282442074277,58.5196039610039,66.6166255399743,60.4012929570423,54.3282951775433,55.2992088179317,71.1259660945442,56.9619201534884,43.0372095018135,63.425260238972
"RUFY2",4.82211693616158,5.99109651435317,5.37522456268988,6.80181123004365,6.94133277731818,5.11423521279428,6.64950870941513,3.60596546581037,6.23122606238624,4.47019646712535,9.25841475293361,5.21016096520225
"RUFY3",17.4366628745386,9.89878824262746,22.117144295861,21.1699160023277,17.244262668975,15.9549806603143,11.9615064058762,16.5457103341106,16.6263619402359,18.1736156887699,17.5885142368493,16.497474210538
"RUFY4",3.46595371757126,0.427349568151991,2.05068780503211,2.10928663580132,1.0086199708112,0.74086793573019,0.833594402807568,1.2261235780328,1.2861757042001,1.26126940640131,1.15586068908774,1.18926345220299
"RUNDC1",17.3171490593185,15.6328855479426,14.7934738298769,16.8908428155528,18.2330632398699,15.9647550369441,16.1509673773703,12.4383305430479,17.7349326010598,13.5508381764126,18.6671305415219,22.0061457728789
"RUNDC3A",0.198947137850971,0.115055246702644,0.3036584681391,0.198917626896229,0.273551470704705,0.124530064656734,0.180405962290383,3.13603577043754,0.140882499856976,0.186764233404381,0.44011463141068,0.132999999290534
"RUNDC3B",0.4052769720387,3.25840367120374,1.63502908173188,0.370619392537375,0.982133693781298,0.398239366003864,0.790891352394267,0.232001466248795,0.301519790446433,0.49077206988777,0.283673925606043,0.461593769653772
"RUNX1",36.4622457718028,43.6958343693129,43.6860991284312,46.3604813381694,53.1167780558279,36.6636852232338,46.8477629295106,39.2266137925755,36.4036335060563,50.8138005410748,54.0679318856346,34.4482504333671
"RUNX2",29.3442889229573,19.4436513050467,34.7615149555612,36.4317899483753,33.7395653611044,28.8393422782418,50.9916024447166,22.9034737429631,21.6839507554387,29.6704392486738,38.2779999481972,20.7139922397652
"RUNX3",463.35980970618,807.175791590883,441.019859504782,613.471609654774,937.867060512333,749.3222732459,888.778779584035,435.424874779262,514.219954114516,493.345638542649,477.918367136125,435.918249243588
"RUSC1",15.1658241085721,15.9011479579949,17.2491625513085,16.5496318409268,15.2945297612623,15.3786683494021,17.2051646923298,14.1489508854943,15.645756898015,15.8902716594009,15.4951511000928,15.8983301171947
"RUSC1-AS1",0.144774709010411,0.160475236015292,0.254119646374428,0.24823909824389,0.131565691061147,0.1488774834414,0.264867624415316,0.253233808754689,0.0873325469976753,0.148852884871621,0.204619089157942,0.195809757519511
"RUSC2",18.6709066809489,5.31751508105623,26.657141985069,22.030611326424,12.900096822852,10.0516861665949,5.37713816583289,15.4555448144589,17.2849931913755,10.3791579470997,10.8765670320421,16.8902166721188
"RUVBL1",20.3548110241626,33.678087937967,17.4552899921698,19.9702872936491,15.4018716714263,23.9548295909593,28.2789147730642,14.429274134141,26.8481127914856,17.9491309474233,18.7108045986335,23.580265092849
"RUVBL2",42.9235486664403,52.5880484301829,39.2935163458856,40.145680048709,33.3674290004734,45.5359343986818,42.0537325910466,34.2934946856648,47.6114489651643,37.0921913021684,33.7788142830747,47.4514734873987
"RWDD1",20.2225863819535,30.7071648022233,21.7774516381977,27.3203928848942,24.1818323212482,29.8217560460972,34.1827131581932,18.5766816149569,27.3264611303363,20.2198389513017,33.5904837168328,22.7774141920784
"RWDD2A",2.80242198070379,5.00008306084218,2.56252159345178,3.29654765659444,3.21563444096577,4.09707358384423,4.12636913672565,2.04021218071447,4.01240802222299,2.17548747950872,6.09464429203006,3.90327806649917
"RWDD2B",10.450873397608,16.6078040938936,8.05077355755236,11.3416932430705,6.0271657299152,13.1367075491122,15.0018763603693,9.49165607845234,15.7758733535102,7.01283539537755,8.38469976164618,12.875964791645
"RWDD3",18.4028414232913,32.4425464582968,19.0544709504312,22.7267558539628,20.5006520074949,32.2800686956507,29.2865795470273,15.9197177491807,31.0726211066664,20.8903089422918,28.6677578504809,28.0742193047778
"RWDD4",6.33050282612955,8.5228782428897,6.07150599862413,7.32653695339887,6.0972528695305,7.96710770955342,7.79443673913942,6.49540456260344,8.45979347281239,5.82785528627365,5.29933509088412,7.56542802387332
"RXFP1",0.0597030115975377,0.00992665253043218,0.0449122688575696,0.0270980048047828,0.0162767406675226,0.0383718355456811,0.00819207043846103,0.0213606792171363,0.0405165247066977,0.015346198194013,0.0180818517512648,0.0382495892869329
"RXFP2",1.37327664626063,0.778016270148957,1.39017114529978,2.58555255437098,0.942919003130318,2.09213921574725,0.446654468798201,2.34141900772873,1.30013187884264,2.07871982839155,0.554553482126921,1.55324366344377
"RXFP4",0.468071610924696,0.93389947006306,1.08567924585031,1.38091432485173,1.69082782054224,0.541503343220651,0.802822902969181,1.17227407543644,0.555886718975893,1.05274919610929,2.12642576594874,0.849650876693736
"RXRA",127.007590378424,39.8844038085345,123.885183779024,94.0406926942408,76.4220859225869,94.2240378228857,48.9349044050775,110.325274551197,107.421853018561,119.408250974255,25.8964277231761,113.673896443114
"RXRB",64.2979143942722,72.8707793131437,76.3594929983688,67.1512896505889,72.1357162252583,60.7023966286618,65.7053996199119,60.7745545395626,66.975121877663,63.1769152641487,96.6586102702345,71.6519796594122
"RYBP",49.0577442376384,37.930372685808,42.8630179208328,36.0766325970546,69.0194887672227,37.4630109075529,44.4823917696569,58.1939975378823,42.2847475883445,60.0070411828414,38.5581339157538,44.9188879416461
"RYK",12.6861987203459,18.2707957307041,15.4194681131962,14.0085684507159,18.8219147832573,11.1056911667766,16.110753359854,14.0325861674701,15.8336678979718,15.8328806269617,20.7959594097579,16.1419827612347
"RYR1",2.98231549978569,2.21834986497898,2.36268020198,1.86106782989447,1.85636364880239,3.664904510991,2.46330372970134,1.8116213188755,2.31406098995027,1.98778662459502,1.06489914894624,2.14375382316039
"RYR2",0.123538922793762,0.515091803765061,0.0595727938454274,0.0258793154820026,0.282395753038578,0.0806214722707868,0.0521576346930412,0.158666798224852,0.128981196545993,0.144117604075929,0.0661964895868483,0.0974116675472087
"RYR3",0.0958715436565777,0.124750119600744,0.252944215255388,0.285049406345888,0.231826595178308,0.13930976623306,0.169297690735701,0.151123858087021,0.130123478306785,0.162858352101472,0.403978756366882,0.113941291148261
"S100A1",0.181995665551372,0.335186690987979,0.266795675882403,0.321944568415547,0.671740550162496,0.143964035143004,0.138308104075879,0.414063489634355,0.126675427080787,0.374244645858748,0.712317542058738,0.239175649622581
"S100A10",1356.73701571735,1355.82685292492,1133.37850146799,1348.02366631629,1115.41486485689,1126.86411712974,1216.1323168043,1683.80082167926,1569.44094792361,1466.79735713977,653.173768276155,1447.72158077101
"S100A11",1754.93046921473,1024.48340171247,1508.0872772554,1159.97403424149,998.798641201988,978.551053092511,944.475994286295,1428.78267825151,1439.37911081746,1438.98973707321,380.307480305217,1572.5144822811
"S100A12",617.480551679911,625.074801232027,737.94728522344,654.527107708669,570.934768876114,961.553007037729,504.808420167203,1221.40081890705,915.406522697253,863.645051851473,309.815118985206,1319.70515309771
"S100A13",3.75186010336187,4.35394805960694,4.93436397412089,6.51038532885354,7.47316873546999,5.78727625388497,2.47947651079471,5.5520286708396,4.64194556889359,5.35333010502197,7.46711936011935,5.95197670310779
"S100A16",0.0249376776837452,0,0.0750386055809598,0.0301832371762464,0.0271948835844204,0.0769331616372667,0,0,0.0225647586158015,0,0,0.0213022403984839
"S100A2",0.356692669224228,0.474450329093593,0.660495048347802,0.39851244323515,1.01732787659856,0.423231914440462,0.15059420560224,0.942412165616063,0.521368526853198,0.648848377199128,0.132958920251215,0.445321544268176
"S100A3",0.554826262949532,0.536723833369575,0.252954157933438,0.24419351456264,0.660049897414019,0.622417635885806,0.442936774051962,0.481229095006749,0.775868162774235,0.777893494662037,0.183312566030064,0.301600209779724
"S100A4",4420.9017298637,5304.42682287634,3871.63200545033,4594.7553017183,3339.75590384661,4712.18575247163,4102.38260167236,4066.21727001413,4668.84822948498,3782.42198258646,1952.55037368445,4577.00011511966
"S100A5",2.59708100449289,2.44691984875153,1.6280697460869,2.03009219329165,1.71109236267331,1.55789652315465,2.91023302326328,1.54864924324238,1.95829869415706,2.28082870658518,1.90085466535171,1.52520237281645
"S100A6",3096.9794239461,3078.80654851702,2692.67914028977,2790.58721428912,2052.52428811672,3095.66072337156,2387.07442936354,2835.95496865818,3046.02531738141,2819.22734330863,1388.39251010391,3452.44852901456
"S100A8",3964.15218820993,4008.57262504534,3915.36436200332,3332.13883454608,2228.35123316955,3987.83043346772,2862.38892301102,4982.15698915496,4508.94955551853,4007.33867997194,1529.9506102753,5286.99142509586
"S100A9",17207.8221119128,15984.4751497969,17428.6315385916,14024.434138023,9717.27138855584,17729.8847181294,10592.0698904351,22568.9672237657,18164.5074655985,18349.1192774934,6398.01804848854,23493.1258580036
"S100B",4.06339159746885,2.68681395157031,17.7632085164788,5.08868320719066,4.61048142628895,29.1048885333543,18.7698750027523,39.3060783638863,79.6769498151374,34.5337044475971,10.0159441762665,1.30414297323276
"S100P",15.3104633881286,28.3912378704149,22.6736077079946,7.52139355443496,20.3301674612729,22.5051548695207,16.8064412383782,29.9024112054003,73.3426517302133,20.6494663367873,18.7661212323997,32.7731576454178
"S100PBP",14.839722743663,17.8662895082113,16.875235226687,19.4919634361239,13.7567434426999,12.3838364319362,18.1542806047484,12.6610641794281,16.2886128597786,13.2265425582374,24.8387662602453,16.670516753052
"S100Z",19.4727910935647,9.73110661988899,26.0855544823727,17.4204391543476,11.4107449042793,22.547243436445,9.67496096167772,24.4816559181473,19.7806207708888,20.6016506303973,5.31243694000671,17.9877469755816
"S1PR1",90.4256235431214,175.923811837598,107.943486687291,120.062676266325,256.923748575276,162.858797940348,252.89551651054,112.255158364237,156.558313125466,174.463931422836,251.856397336448,145.00981972129
"S1PR2",9.30353357186396,10.0362789604636,6.21327069499398,7.76537722390177,17.4088386921776,9.04033282994492,10.4554295384216,7.93207684861605,5.7948009670637,7.6979782204031,5.64245102136642,5.60982776767804
"S1PR3",10.6279661200988,4.01492597127442,13.1161918460986,7.10060544429476,6.92088153576509,5.11916019986243,3.49346903858082,7.72683519080549,6.3700303691474,9.42177273328414,1.60144080303017,13.3971005626683
"S1PR4",268.772636735365,552.423812356478,256.483803895461,253.374155494154,256.271516927249,332.128924674178,353.329938862868,185.929791365073,340.827815758087,238.656913369334,262.381716867836,397.692870999441
"S1PR5",133.280072294194,309.229951624861,113.296461725263,143.859295495751,182.674028911705,286.097164140886,190.108921688048,96.6663579482706,169.798399795908,55.688238017114,60.0603381698759,125.83395279132
"SAA1",0.0597450559719022,0.397345725232229,0.0599251962878933,0.144624468836043,0.195458437931405,0.245752690976508,0.131165432034401,0,0.0540600766274342,0.061428021503359,0.14475668359745,0
"SAA2",0.0756806239786807,0.100665643145364,0,0.137399696084198,0.0618980780246643,0.0583690044357675,0.0415376702695919,0.0361029142641103,0.0171198280131482,0,0.0687626530023568,0.0484858754475751
"SAAL1",11.6631468854738,12.5507336641846,11.656682017645,12.9442673240844,10.6970888312992,13.6724982534395,14.7163251117658,8.7780361976174,15.4857610892292,9.03288437533901,18.2189931017619,13.9220354407023
"SAC3D1",16.7808757380223,24.9637160827616,18.4401868125635,13.9943761563048,7.75325824051831,17.3795138090977,16.6073794194347,12.0820277002516,21.8122646649643,15.358392012894,8.23609979700614,23.5569118382223
"SACM1L",38.5395918777671,52.3318996523314,30.9779859594722,40.5233346266159,36.0131572486289,25.5531551291432,38.3387601330974,31.3808922226516,41.8876807720683,28.7945629923964,44.783815373769,42.531930656164
"SACS",13.7292772421624,20.3035228424733,11.1753074778599,21.7068444352074,17.6891237027015,12.3672594705311,19.6604358832542,9.22924122445944,14.3205543732966,15.247601907463,22.1431437958407,14.461720044033
"SAE1",78.0250952380459,119.676667291792,77.2370442149647,74.5428600777948,68.3987877536851,111.430817802081,85.1013731527422,62.675459948675,91.8434760947763,72.5655029221641,88.4812656089045,94.1415682370541
"SAFB",53.5904490902941,68.3957589613142,60.8149611054311,55.7855589552727,67.2707420508355,42.1517732953379,56.371494922471,41.6907997753283,52.9970846431526,47.4508766730857,78.5874900519526,57.2263434506577
"SAFB2",44.7027638636425,51.2195674586243,60.4196936703554,58.4824294656416,80.4642649312519,44.9475668863901,52.5447456589723,39.536584570739,46.4252810597336,53.8035158632545,89.345157705291,48.0244673779563
"SAG",0.0142764795086413,0,0.00715976261916773,0.0129596179478658,0.0505982718302304,0.0293621221023678,0.0195892841279817,0.0170262376483246,0.0193770236796693,0.0477055648696679,0.0172952873965821,0.0213416723958559
"SALL2",1.86760181467434,5.32471321481554,1.77838567843042,2.47981394641775,2.28585550732089,3.31432862403252,3.73686246643058,0.954832545985247,4.57055201075824,1.95261912677684,3.58947095050856,3.10990548839557
"SALL4",0.0146956486194528,0.039094469414846,0.0368498955174123,0.115614398697096,0.0961548525420388,0.068004490530915,0.0564604362732526,0.0350522838126343,0.11302704397941,0.0755480603973409,0.0445077279378959,0.0690431699456144
"SAMD1",35.302950066883,41.2540087256796,46.4029908841411,45.4133435584724,44.1622513624506,41.0931694665316,53.1982988200179,33.2764572207223,48.216641677993,49.0109960324992,61.375256975127,44.8083855271356
"SAMD10",12.6391275551987,23.0298338706027,13.9796922197328,17.8333776153929,19.390806692033,21.8461603875515,23.2248473758546,10.4895175408951,16.2773787458335,15.6297959366383,24.6875138330369,16.2096659452783
"SAMD11",0.0406604263024688,0.0270419808209808,0.0509787794924565,0.135336340954888,0.23278898550661,0.0418127032334821,0.0557916707071801,0.0581903190367615,0.0183957126314298,0.0627086919732349,0.110830961920405,0.0260496843406334
"SAMD12",1.08653503819919,1.15545925690012,0.984702419303596,1.9258973523619,1.34727646897285,3.3377998840908,2.82433744449839,0.784063667484082,1.18277065324384,0.998055593168605,3.96222250000223,1.42047665345508
"SAMD13",0.535687682473472,0.231989222250124,0.399853292117749,0.316644762165256,0.353222003349362,0.589301239889337,0.287177179388095,0.629950791534092,0.608711699822564,0.397072174240508,0.271657917235743,0.670429364999333
"SAMD14",2.00638215798155,6.93105172919481,0.344154986632828,0.62646148791812,1.65526017425595,0.813335612856171,0.587313272586173,1.66457500233346,0.96824902805155,0.723509916006796,0.345221073646509,1.75363232163296
"SAMD15",0.194582521743351,0.194116145583635,0.357810231657834,0.353268484656847,0.389024057146858,0.0666989337130432,0.231394674632554,0.417709061938771,0.293445370072464,0.400127479517292,0.216083658045887,0.401688920725081
"SAMD3",38.275453640805,116.370584962426,26.4900632912291,55.1662700351303,41.0762044896647,42.2366067816658,86.061917091424,23.6317590145047,46.7990248569984,23.0331933846885,46.3242366741346,38.4512292956936
"SAMD4A",4.1686382522453,0.860094176664201,1.52827957418561,2.22717929487435,2.09669178709142,1.32989009938962,1.32521435649449,2.12972651517505,2.19098262397282,2.4294775033401,1.6542028057088,2.57667982444897
"SAMD4B",24.5131955106957,24.5945019928278,30.3483893728722,29.108703443376,33.4494232826833,23.1830162020789,27.8677297022227,27.1851852561804,25.5392094163794,34.21122230233,32.2861124477415,24.9962450640747
"SAMD8",35.1750243328826,22.529089398512,40.6896838762755,46.8243486728571,54.1391522502913,36.0524712638088,30.9277965953365,31.7435515891992,35.5149848234598,31.3855330064555,53.9411774159815,28.3464872902549
"SAMD9",67.802315183331,77.1074449401202,39.9462844564997,55.8055296339257,41.6495176283962,45.4155812693119,64.8020377346327,32.5601150107546,69.9062640776655,46.7441704638186,51.9283718868322,89.993109172269
"SAMD9L",101.639459052664,62.1206416730058,44.1238020471409,62.2203794370392,39.0641684961853,36.6661296386664,66.3093541658556,33.2487844912248,60.3815519934014,45.5475462883305,50.9070789401205,90.4864203409364
"SAMHD1",338.598030599259,168.670764703088,351.472065774862,291.420323283795,200.452052128362,232.721647105673,187.372754925533,260.497472155349,300.789723088246,326.765351543181,178.68149736649,292.04548594769
"SAMM50",27.9396216353344,34.7428936043383,31.4422176160972,30.5487039110666,28.2963442507341,29.2417906520866,27.5822896457552,25.6087151491598,35.4066514039927,25.1409271471119,29.9432926207408,33.4086592081627
"SAMSN1",65.1460781677961,36.8028737644024,103.00696281415,52.8269811263842,116.819432867529,38.1442776099382,44.0581777037752,102.540471906426,41.6916315548031,146.630168235497,59.4462794247278,42.0075702462917
"SAP130",43.1077041858643,34.7596186819435,56.8102645778084,50.4728813152944,68.8747024509244,33.2869013348909,47.6604729462664,45.8576773245564,32.3615016677335,51.5028939311172,60.8837077727023,37.0720069166091
"SAP18",142.096121108014,153.884183512464,143.113403183036,116.698020496355,140.151258950934,155.178604562567,173.215424183204,150.897658292708,132.77957124722,158.106791706942,167.527515211459,128.466058731026
"SAP25",12.8875132316502,16.0659760673598,25.4759644082502,29.6228940136005,32.8662209449008,15.3624727991735,20.9346462708857,14.3634755788319,17.8840160853864,19.6975562413325,71.9720764469391,21.3510701252829
"SAP30",50.9416744624595,56.0351572787391,47.7474258795339,40.9086164656817,33.9959313154846,29.1918150648872,37.0304363907358,33.4530320665036,57.5299984289904,32.5188401688064,17.2734866141495,59.100047218906
"SAP30BP",26.2295708106128,31.5797269468227,27.5484961752063,24.9859086335713,30.6456143750904,21.679146305736,27.7447224507244,24.6371249812769,24.5171387724652,24.7429623464544,32.0349584375839,26.8432980794138
"SAP30L",27.167360125442,47.9940846031842,26.5078400672182,32.9201608743526,22.4402628320542,38.1051187120132,30.2587945915941,16.9323904668156,44.4882062233292,23.1775958168051,30.194834146729,38.9659667600042
"SAR1A",50.9408261225976,42.8844885197486,56.0543267602485,48.4307895488542,83.3843864370244,46.5106694711441,51.0894479941574,47.9873106399731,44.9333533060372,48.1241549023545,70.7950001445367,38.1689778441555
"SAR1B",17.22608538712,18.7171253070033,16.0644256286975,18.7289222888068,18.4125782559337,17.0880963328799,17.1972725271702,13.552923011158,19.5254603305512,13.530889900513,17.9132039041104,18.2618516035175
"SARDH",1.95601437644625,7.80530477372946,2.61865380027107,4.74494288483863,2.9103626468593,5.69341472627679,3.6483108787138,1.78712952660322,3.02981484560634,2.69284699189012,5.5726232094153,4.62319801276615
"SARM1",3.30413562585716,6.38157629775943,3.81217063643244,5.4647342069601,5.36940140508607,4.35621817532627,5.70672978969664,2.55109921864451,4.70407858134678,4.01381368422038,7.87604104425169,4.90422077528006
"SARNP",28.9684512400107,36.8217272483258,26.8304603956213,24.9461091602259,25.8717656198813,29.2190090250628,32.6292040123855,19.5681765022704,32.8163140340449,19.7007788429198,25.7477616147345,38.0011014647818
"SARS2",22.2638080430349,24.8057626348657,26.190096196875,23.6158499588228,24.5029675724402,21.219174206273,16.4881891621424,22.4695774857703,20.9878039260427,18.2592711948994,27.2701406330354,21.3106430252647
"SART1",111.445667144174,123.90231130553,103.639146137373,124.738053330764,122.902773483897,123.892289145976,120.793995984087,96.7065646894169,116.585328023259,106.997903738927,138.356566084248,118.109263128826
"SART3",31.9933718610307,40.8119897391597,34.8698416304578,35.5566556978145,43.9264920882445,27.5594893646973,38.4057777944961,24.6474174945272,32.3616487779069,31.0499867184459,50.7426481089395,36.6004511745544
"SASH1",20.6839291931799,1.18065943466581,20.0004742404991,12.5527030715512,16.2049084950062,7.37827571410358,3.03843712120439,27.6606341070423,7.8132092025836,21.1665086429819,2.59867209022386,14.5525739148665
"SASH3",643.837004799461,720.42882459621,583.626593656415,503.770396467569,528.639605731723,618.366130792966,551.103214929933,527.013680557163,605.006415026884,491.43201580926,383.736712497181,634.689496634625
"SASS6",5.36111098930145,7.48614551914114,5.484392586751,8.55694773946586,5.98611969945341,4.90902137054472,7.85440533972366,3.68847804990042,7.13152038047407,4.67762320843554,8.37070465057408,5.28200634980322
"SAT1",998.272678081806,366.772691696386,1090.49823521056,765.254207806723,1001.11313253761,698.688526045773,498.873123468984,933.23926164999,706.452882946628,837.515989624173,552.14997303972,890.922448943816
"SAT2",110.965805175129,101.067049695009,139.708136409593,121.057634361622,96.9936226939176,104.260541752887,91.682082339688,121.044611623732,127.108960815708,106.340392234415,108.688657214184,129.568640683018
"SATB1",54.9591292660048,62.3769717864563,71.2253761593246,73.8158697686183,86.6566880550204,73.0041525654818,104.23834863263,56.6158804128735,62.6439014929861,94.3196393665332,213.772687613144,66.2865714889837
"SATB2",0.952278835193688,0.937123829430711,0.997860062662154,0.49195811971742,0.51501520635208,0.461767467348632,0.60764858160489,0.650023779216271,0.626984407609109,0.891541571444991,0.365788699471927,0.694412602002412
"SAV1",11.3293894096085,19.5492678988297,8.30442407933242,10.0851376925801,16.5721787564701,13.0279617900633,18.3264201229439,11.8345352957753,18.4483266669685,12.5511530894365,16.4205215369628,12.5093558654744
"SBDS",191.812982760403,124.525601714616,238.634710668341,299.488181407405,426.252494302681,251.349117417376,311.800499490664,252.928344214428,173.583596250081,296.142163491952,584.99130059762,145.468652285247
"SBDSP1",60.5985567715008,96.7708414760493,99.2417354827508,117.849682184217,152.552234583073,130.440827531932,114.285954786036,65.8190510762601,103.03527728218,84.4821215833121,287.676744865479,88.5844640597902
"SBF1",94.1053529262717,132.58113575454,121.784393964659,135.795827435451,165.893384683954,116.344477122768,130.262177911346,84.0513047029229,107.94004832332,114.276526681343,203.189483211073,126.757717149572
"SBF1P1",12.5501752631725,17.1443637176119,15.9352494529442,17.6883096585655,21.1453331946463,15.6016517019601,16.5796972804628,11.1905377815371,13.700787667379,15.1111187474104,26.1460493642117,16.3704709953715
"SBF2",13.4123316155952,4.79811030956568,17.1923235746388,12.1881548677264,13.1848820177947,8.12188822501915,5.81215900649822,15.3885537520868,10.6821374059014,12.9939114705993,7.78958130375323,11.5001657331358
"SBK1",37.0791970205325,80.8196506393579,33.7177809096127,54.426300441676,68.9245428924468,47.8559188314315,62.629680045936,22.4703698296751,41.7062716284589,28.4492698482655,45.8410429640991,51.4534428348613
"SBNO1",37.1928543218614,44.3099756989784,44.2712465807366,48.3196874597911,53.1423998342232,38.8230949522882,41.7182217712939,33.9722356326493,39.9865306005311,41.2427228521469,54.3441149949721,39.0582454582372
"SBNO2",82.9191779774876,62.6543876694475,99.4091012623085,98.1628189392159,127.382324051007,50.2665565616235,69.4863262728448,72.2116945690556,65.3201935563125,91.9058921602729,135.94273163868,82.0525174308542
"SCAF1",71.544035338898,78.3022090119936,71.959904726983,68.5015870111004,80.6104050145283,58.7086883313548,81.121441655622,57.1531130992352,67.2986191827237,70.0811986453745,85.5786337324197,78.2983601956322
"SCAF11",65.3587925278656,65.3157101314157,61.3905989681902,64.734056514822,67.1184918020411,44.5286453610707,63.6100010032369,52.3892977312966,60.0776738140041,59.3689682282428,76.553852720534,67.4383564149914
"SCAF4",50.6586496176143,39.2139080226342,61.5815860618138,63.8399554288542,78.7950071480419,38.6948446112509,59.9399909813958,46.1320767311411,37.7019514831125,55.8727783273157,78.660617177972,39.3633219323092
"SCAF8",101.522677913227,90.4349500648297,113.876420170609,124.68425029658,157.004474909561,87.9654733951037,123.786772367544,96.4662020677404,78.2502678060101,107.572371009534,171.519468872683,78.8654385377926
"SCAI",5.55781178858594,8.69978650627361,6.21427411397865,8.86152151601635,8.82871590050803,7.37503146953972,8.26188276502972,5.187761128667,8.64463588021512,7.74518008161982,15.9377264102097,7.24368664098203
"SCAMP1",29.3021779111526,30.0097921172428,27.2776899645788,26.0133240795977,26.4618351370628,27.5331537320768,30.5156008202715,25.2451099723398,35.3386698061704,27.7096286860379,24.5973706825287,33.8824606684873
"SCAMP2",97.0716161211317,98.0520509858166,94.7774507481469,86.7777184154712,93.1461095130868,86.4308527874015,96.3310412564332,84.0833118508044,101.875241323021,90.6471199237327,67.1854852880335,101.574262924836
